"numero_ocorrencia","ano","mes","dia","rpm_2024","ueop_2024","cia_pm","pelotao","nome_municipio","nome_bairro","natureza_ocorrencia_descricao_longa","numero_envolvido","envolvimento_descricao","furto","roubo","extorsao","data_fato"
"2024-044341600-001",2024,10,1,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-01"
"2024-044287013-001",2024,10,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-01"
"2024-044245915-001",2024,9,19,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,FILADELFIA,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-19"
"2024-044240496-001",2024,10,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-10-02"
"2024-044240496-001",2024,10,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,4.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-02"
"2024-044239708-001",2024,10,1,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CRUZEIRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-01"
"2024-044232985-001",2024,10,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,2.0,SOLICITANTE,1,0,0,"2024-10-02"
"2024-044232580-001",2024,10,2,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,JARDIM DAS ACACIAS,ROUBO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-10-02"
"2024-044230343-001",2024,10,2,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-02"
"2024-044170652-001",2024,10,1,"15 RPM","19 BPM",OUTROS,PM,TEOFILO OTONI,IPIRANGA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-01"
"2024-044170652-001",2024,10,1,"15 RPM","19 BPM",OUTROS,PM,TEOFILO OTONI,IPIRANGA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-01"
"2024-044154647-001",2024,9,24,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-24"
"2024-044145568-001",2024,9,28,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,CRUZEIRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-28"
"2024-044124170-001",2024,10,1,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-10-01"
"2024-044094915-001",2024,10,1,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-10-01"
"2024-044086780-001",2024,9,27,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,GRAO PARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-27"
"2024-044015540-001",2024,9,26,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,SAO FRANCISCO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-26"
"2024-044000918-001",2024,9,30,"15 RPM","19 BPM","232 CIA PM",PM,LADAINHA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-30"
"2024-043978182-001",2024,9,27,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-27"
"2024-043931085-001",2024,9,29,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-29"
"2024-043882065-001",2024,9,30,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-30"
"2024-043882065-001",2024,9,30,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,4.0,SOLICITANTE,0,0,0,"2024-09-30"
"2024-043882065-001",2024,9,30,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,3.0,SOLICITANTE,0,0,0,"2024-09-30"
"2024-043872856-001",2024,9,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-29"
"2024-043863792-001",2024,9,29,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-29"
"2024-043806793-001",2024,9,29,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-29"
"2024-043761167-001",2024,9,29,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-29"
"2024-043744116-001",2024,9,28,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-28"
"2024-043661160-001",2024,9,28,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-28"
"2024-043579573-001",2024,9,27,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-27"
"2024-043547327-001",2024,9,27,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-27"
"2024-043541320-001",2024,9,27,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,FREI DIMAS,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-27"
"2024-043493200-001",2024,9,17,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,FILADELFIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-17"
"2024-043470288-001",2024,9,26,"15 RPM","19 BPM","232 CIA PM",PM,POTE,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-26"
"2024-043390057-001",2024,9,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-26"
"2024-043338505-001",2024,9,26,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-26"
"2024-043335213-001",2024,9,22,"15 RPM","19 BPM","42 CIA PM",PM,NOVO ORIENTE DE MINAS,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-22"
"2024-043281348-001",2024,9,26,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MATINHA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-26"
"2024-043262499-001",2024,9,25,"15 RPM","19 BPM","232 CIA PM",PM,CATUJI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-25"
"2024-043258278-001",2024,9,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-25"
"2024-043254988-001",2024,9,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CIDADE ALTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-25"
"2024-043232270-001",2024,9,4,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,SAO CRISTOVAO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-04"
"2024-043224195-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-23"
"2024-043213427-001",2024,9,11,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,LOCALIDADE DA LAJINHA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-11"
"2024-043213427-001",2024,9,11,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,LOCALIDADE DA LAJINHA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-11"
"2024-043183128-001",2024,9,25,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-25"
"2024-043179840-001",2024,9,7,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,CONCORDIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-07"
"2024-043117786-001",2024,9,21,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,CONCORDIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-21"
"2024-043070542-001",2024,9,24,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MATINHA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-24"
"2024-043041278-001",2024,9,24,"15 RPM","19 BPM","155 CIA PM",PM,SAO JOSE DO DIVINO,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-24"
"2024-043022858-001",2024,9,19,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,VILA SAO JOAO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-19"
"2024-043015740-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-043004060-001",2024,9,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-24"
"2024-043004060-001",2024,9,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-24"
"2024-042998540-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,TURMA 37,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042977400-001",2024,9,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-24"
"2024-042970869-001",2024,9,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,2.0,SOLICITANTE,0,0,0,"2024-09-24"
"2024-042970869-001",2024,9,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-24"
"2024-042957032-001",2024,9,24,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-24"
"2024-042897038-001",2024,9,23,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,PEQUI,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042870743-001",2024,9,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MATINHA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042804520-001",2024,9,23,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,SANTA RITA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042802729-001",2024,9,23,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MONTE CARLO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042798469-001",2024,9,12,"15 RPM","19 BPM","232 CIA PM",PM,CATUJI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-12"
"2024-042788212-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,3.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042788212-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,4.0,SOLICITANTE,0,0,0,"2024-09-23"
"2024-042788212-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,5.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042776337-001",2024,9,23,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042763892-001",2024,9,17,"15 RPM","19 BPM","232 CIA PM",PC,MALACACHETA,ESPERANCA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-17"
"2024-042757265-001",2024,9,23,"15 RPM","19 BPM","42 CIA PM",PM,PAVAO,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-23"
"2024-042739969-001",2024,9,23,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA - OUTROS,1,0,0,"2024-09-23"
"2024-042726593-001",2024,9,22,"15 RPM","19 BPM","232 CIA PM",PM,FRANCISCOPOLIS,DISTRITO ANTONIO FERREIRA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-22"
"2024-042661856-001",2024,9,21,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-21"
"2024-042646817-001",2024,9,21,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,FATIMA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-21"
"2024-042643603-001",2024,9,22,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,SAO DIOGO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-22"
"2024-042636840-001",2024,9,22,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VILA COQUEIROS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-22"
"2024-042596050-001",2024,9,19,"15 RPM","19 BPM","155 CIA PM",PM,FREI GASPAR,CACHOEIRA DO ARANA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-19"
"2024-042363060-001",2024,9,18,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-18"
"2024-042343071-001",2024,9,20,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,IPIRANGA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-20"
"2024-042308919-001",2024,9,19,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-19"
"2024-042308919-001",2024,9,19,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,2.0,SOLICITANTE,0,0,0,"2024-09-19"
"2024-042250716-001",2024,9,14,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,SAO FRANCISCO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-14"
"2024-042216003-001",2024,9,19,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MATINHA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-19"
"2024-042216003-001",2024,9,19,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,MATINHA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-19"
"2024-042204799-001",2024,9,19,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,LOCALIDADE DA LAJINHA,FURTO,2.0,SOLICITANTE,0,0,0,"2024-09-19"
"2024-042204799-001",2024,9,19,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,LOCALIDADE DA LAJINHA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-19"
"2024-042144597-001",2024,9,18,"15 RPM","19 BPM","232 CIA PM",PC,CATUJI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-18"
"2024-042079380-001",2024,9,18,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO CRISTOVAO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-18"
"2024-042025512-001",2024,9,18,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,BELA VISTA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-18"
"2024-042008885-001",2024,9,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-13"
"2024-041862191-001",2024,9,17,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-17"
"2024-041862044-001",2024,9,17,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-17"
"2024-041815630-001",2024,9,17,"15 RPM","19 BPM","232 CIA PM",PC,MALACACHETA,SANTA RITA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-17"
"2024-041794827-001",2024,9,17,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,SAO JACINTO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-17"
"2024-041777453-001",2024,9,16,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,SANTA RITA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-16"
"2024-041726135-001",2024,9,16,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,MARAJOARA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-16"
"2024-041720203-001",2024,9,16,"15 RPM","19 BPM","42 CIA PM",PM,NOVO ORIENTE DE MINAS,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-16"
"2024-041677485-001",2024,9,16,"15 RPM","19 BPM","232 CIA PM",PM,CARAI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-16"
"2024-041661768-001",2024,9,16,"15 RPM","19 BPM","47 CIA PM",PC,TEOFILO OTONI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-16"
"2024-041645200-001",2024,9,16,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,SAO FRANCISCO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-16"
"2024-041645200-001",2024,9,16,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,SAO FRANCISCO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-16"
"2024-041642367-001",2024,9,15,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,BELLVEDERE,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-15"
"2024-041632738-001",2024,9,16,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,JARDIM IRACEMA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-16"
"2024-041435306-001",2024,9,14,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-14"
"2024-041435306-001",2024,9,14,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,,ROUBO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-14"
"2024-041397208-001",2024,9,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-13"
"2024-041397208-001",2024,9,13,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,GRAO PARA,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-13"
"2024-041391270-001",2024,9,14,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-14"
"2024-041388969-001",2024,9,14,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CASTRO PIRES,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-14"
"2024-041346930-001",2024,9,13,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-13"
"2024-041276340-001",2024,9,9,"15 RPM","19 BPM","232 CIA PM",PC,NOVO CRUZEIRO,CRISTO REI,ROUBO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,0,1,0,"2024-09-09"
"2024-041253712-001",2024,9,12,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,OLGA PRATES CORREA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-12"
"2024-041220493-001",2024,9,13,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,VILA AMARAL,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-13"
"2024-041110604-001",2024,9,12,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-12"
"2024-041110604-001",2024,9,12,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-12"
"2024-041076924-001",2024,9,12,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VILA COQUEIROS,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-12"
"2024-040953302-001",2024,9,11,"15 RPM","19 BPM","155 CIA PM",PC,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-11"
"2024-040951489-001",2024,9,9,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-09"
"2024-040899794-001",2024,9,11,"15 RPM","19 BPM","42 CIA PM",PM,NOVO ORIENTE DE MINAS,,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-11"
"2024-040894920-001",2024,5,8,"15 RPM","19 BPM","42 CIA PM",PC,TEOFILO OTONI,SAO CRISTOVAO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-05-08"
"2024-040789450-001",2024,9,10,"15 RPM","19 BPM","42 CIA PM",PM,TEOFILO OTONI,LOCALIDADE DA LAJINHA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-10"
"2024-040769763-001",2024,9,10,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-10"
"2024-040769763-001",2024,9,10,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-10"
"2024-040708829-001",2024,9,10,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,VARZEA,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-10"
"2024-040700471-001",2024,9,5,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,CENTRO,FURTO,2.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-05"
"2024-040700471-001",2024,9,5,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,CENTRO,FURTO,1.0,SOLICITANTE,0,0,0,"2024-09-05"
"2024-040642190-001",2024,9,9,"15 RPM","19 BPM","232 CIA PM",PM,ITAIPE,FUNCIONÁRIOS,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-09"
"2024-040597649-001",2024,9,8,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,DISTRITO DE FREI SERAFIM,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-08"
"2024-040568647-001",2024,9,8,"15 RPM","19 BPM","232 CIA PM",PM,MALACACHETA,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-08"
"2024-040564861-001",2024,9,8,"15 RPM","19 BPM","155 CIA PM",PM,ITAMBACURI,CENTRO,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-08"
"2024-040410318-001",2024,9,8,"15 RPM","19 BPM","47 CIA PM",PM,TEOFILO OTONI,CENTRO,FURTO,1.0,SOLICITANTE,1,0,0,"2024-09-08"
"2024-040402220-001",2024,9,8,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,FILADÉLFIA,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-08"
"2024-040401085-001",2024,9,8,"15 RPM","19 BPM","232 CIA PM",PM,NOVO CRUZEIRO,CRISTO REI,FURTO,1.0,VITIMA DE ACAO CRIMINAL / CIVEL,1,0,0,"2024-09-08"
